PacketCounter,SampleTimeFine,_Quat_W,_Quat_X,_Quat_Y,_Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
1327,1156434289,0.166105747,0.747067451,-0.119314559,0.632505417,14.30880356,-4.662184715,16.41935349,44.62917328,58.61206055,19.83337021,-0.756347656,-0.85546875,0.620117188, 
1328,1156442622,0.16259411,0.741487324,-0.116023146,0.640545368,16.74062538,-5.219142914,14.03217316,66.44623566,132.0324554,23.34065056,-0.737792969,-0.848632813,0.619140625, 
1329,1156450955,0.158567697,0.735515296,-0.112107083,0.649080515,-0.392428607,0.28108874,14.64500237,77.09025574,141.2619629,23.30223465,-0.803710938,-0.84765625,0.616699219, 
1330,1156459288,0.154412419,0.730415583,-0.110691071,0.656046748,14.65179253,-3.541621923,9.570004463,55.60715103,111.7602386,44.89024353,-0.787597656,-0.841308594,0.615234375, 
1331,1156467621,0.147052467,0.724543929,-0.104313262,0.665229499,20.47154617,6.208089352,-4.982115269,134.2528687,146.8415527,29.92831421,-0.856445313,-0.837890625,0.612304688, 
1332,1156475954,0.14456217,0.719913185,-0.104250975,0.670789599,29.01717758,19.41859627,-20.39630699,25.31390381,93.37995148,39.12248993,-0.836914063,-0.82421875,0.617675781, 
1333,1156484287,0.141143844,0.708181918,-0.107060961,0.683443308,14.90729618,-10.82519531,-14.82533169,4.013435841,222.3000488,100.4825287,-0.912597656,-0.829101563,0.590332031, 
1334,1156492620,0.136376634,0.700639606,-0.104176298,0.692569852,6.991598606,1.527362704,-2.350622416,73.64563751,157.4567108,44.65129852,-0.91015625,-0.812011719,0.5859375, 
1335,1156500953,0.132865131,0.692540228,-0.103854157,0.701391101,10.65032673,-5.078633308,6.263976574,35.62290192,156.9985046,57.63959885,-0.973632813,-0.806152344,0.566894531, 
1336,1156509286,0.129692629,0.685852528,-0.101515464,0.708858907,7.15538168,-2.350675583,13.66414642,52.52733994,134.5007782,30.62943459,-0.965332031,-0.799316406,0.56640625, 
1337,1156517619,0.127418026,0.680800855,-0.099629469,0.714387178,8.008275986,-1.951071501,8.854821205,39.82017899,100.8627548,20.44861412,-1.022460938,-0.798339844,0.548339844, 
1338,1156525952,0.125641033,0.676950991,-0.097385302,0.718656898,9.612082481,-0.792603374,0.497847229,39.09626389,78.40280914,8.301386833,-1.009765625,-0.797363281,0.551269531, 
1339,1156534285,0.124345407,0.673191071,-0.094895206,0.722735703,9.215181351,-0.141659036,-2.261431456,36.9089241,76.98603821,0.858402491,-1.056640625,-0.795410156,0.532714844, 
1340,1156542618,0.122992776,0.669192731,-0.092593372,0.7269665,9.957015991,0.510544658,-0.256672412,35.40155792,80.18048096,3.682109356,-1.038574219,-0.797363281,0.535644531, 
1341,1156550951,0.122030035,0.664747238,-0.090893954,0.731408358,9.8144207,-0.740359247,1.707333922,25.25759506,86.25762177,6.312122822,-1.08203125,-0.793945313,0.514648438, 
1342,1156559284,0.121143267,0.660793006,-0.089281961,0.735327005,8.020030022,-0.185842767,2.858478546,23.90486717,76.30651855,4.803657532,-1.064453125,-0.791503906,0.506347656, 
1343,1156567617,0.120337747,0.657583177,-0.088203162,0.738460243,8.817398071,0.761669517,1.472141147,18.00212097,61.02632141,6.656919956,-1.110351563,-0.795898438,0.482421875, 
1344,1156575950,0.119385414,0.654597282,-0.087393858,0.741358101,9.401664734,0.200565621,0.5539487,16.72052574,55.82981491,9.873076439,-1.094238281,-0.79296875,0.478515625, 
1345,1156584283,0.117920369,0.651695013,-0.086426973,0.744257331,8.809856415,0.130808622,0.713954389,23.03730011,54.80486679,13.63323402,-1.143066406,-0.791503906,0.458984375, 
1346,1156592616,0.116111405,0.649103761,-0.085441776,0.746915162,9.086717606,1.308652639,0.950859785,26.56794357,48.91025925,16.18420982,-1.128417969,-0.787597656,0.460449219, 
1347,1156600949,0.114228211,0.646442711,-0.084873021,0.749573529,10.75517559,2.390509605,2.030911922,22.79977036,49.04854584,20.79030418,-1.179199219,-0.786132813,0.438964844, 
1348,1156609282,0.112493657,0.643588006,-0.0853533,0.752233088,8.741523743,1.888665676,3.159825802,10.39560604,49.41801071,28.7696476,-1.165039063,-0.77734375,0.4375, 
1349,1156617615,0.110982738,0.641517758,-0.085939527,0.754156649,9.061293602,-0.275157809,1.984280825,7.635885239,35.05138397,25.3771534,-1.216796875,-0.778808594,0.416992188, 
1350,1156625948,0.109637372,0.639281213,-0.086293787,0.756209433,7.637666225,1.028259158,3.250484943,8.514609337,38.30270767,21.97317314,-1.202636719,-0.770019531,0.418457031, 
1351,1156634281,0.108854309,0.637994885,-0.086727962,0.757358372,7.471339226,-1.088716269,1.582667708,3.066319942,21.18243217,14.371912,-1.254394531,-0.769042969,0.393066406, 
1352,1156642614,0.108482979,0.636582315,-0.086865045,0.758583605,8.807608604,-0.236031398,2.186984777,2.48162365,23.94766998,7.707596302,-1.237304688,-0.765625,0.391113281, 
1353,1156650947,0.108573623,0.635339379,-0.087045163,0.759591222,8.539682388,-1.825577378,2.614859104,-2.049779892,20.9182682,2.772549629,-1.286621094,-0.759277344,0.361328125, 
1354,1156659280,0.108934961,0.634417057,-0.086846896,0.760332704,10.53564072,-0.739341617,1.774618626,-0.259728402,15.97599888,-4.171868324,-1.275390625,-0.760742188,0.360839844, 
1355,1156667613,0.109479643,0.633346319,-0.086735159,0.761159539,10.69254684,-0.397774726,1.883940458,-2.926657677,18.51734352,-4.99941349,-1.31640625,-0.7578125,0.329589844, 
1356,1156675946,0.1101579,0.632350981,-0.086446598,0.761921763,10.79727268,-0.379579991,2.096146822,-2.16957736,17.43949699,-8.163642883,-1.299804688,-0.751464844,0.321777344, 
1357,1156684279,0.11109218,0.631218791,-0.086240143,0.762747824,9.900381088,-0.913731933,2.948531628,-5.421459675,19.75966072,-9.833309174,-1.341308594,-0.750488281,0.286132813, 
1358,1156692612,0.112402216,0.630541325,-0.085771084,0.76316905,9.819605827,-0.76002121,1.620708942,-5.687489033,12.17794704,-17.24899292,-1.323730469,-0.748535156,0.274902344, 
1359,1156700945,0.113897592,0.6295892,-0.085437223,0.76377058,9.70851326,-0.315734357,2.213355064,-8.950336456,16.78121567,-17.38172913,-1.366699219,-0.747558594,0.236328125, 
1360,1156709278,0.115645051,0.628834963,-0.084977642,0.764180362,9.522405624,-0.492881149,1.988138556,-9.695736885,13.39193821,-21.68256569,-1.344238281,-0.73828125,0.221191406, 
1361,1156717611,0.117442191,0.628014803,-0.084520116,0.764631331,9.807134628,0.324059129,2.185714006,-10.23765755,14.63819885,-22.01306725,-1.376953125,-0.736816406,0.181152344, 
1362,1156725944,0.119091369,0.627100348,-0.084208578,0.765160978,9.827868462,0.853270292,2.79058218,-10.51851749,15.76435471,-18.99714088,-1.353027344,-0.730957031,0.162597656, 
1363,1156734277,0.120556086,0.626273632,-0.084083185,0.765622318,9.319279671,0.50234586,2.233043671,-10.85882568,13.86918068,-15.62763691,-1.379882813,-0.723632813,0.118164063, 
1364,1156742610,0.121796429,0.62549597,-0.084110364,0.766058862,9.776499748,0.714560032,1.874977589,-10.43844604,12.49269485,-12.08375168,-1.348144531,-0.716308594,0.099609375, 
1365,1156750943,0.122839265,0.624649048,-0.084275752,0.766565084,10.17437458,0.562357306,2.637604952,-10.27218246,13.49638844,-8.582360268,-1.369628906,-0.708007813,0.054199219, 
1366,1156759276,0.123770289,0.623905003,-0.084526017,0.766993463,10.0675478,0.068555281,2.100399494,-10.09073067,11.34305096,-6.95726347,-1.334472656,-0.695800781,0.043457031, 
1367,1156767609,0.124601565,0.623179436,-0.084829807,0.767415166,10.16195011,0.349460065,1.711256385,-9.807589531,11.01290703,-5.447738647,-1.354980469,-0.685546875,0.006835938, 
1368,1156775942,0.125352442,0.622363389,-0.085205764,0.767913282,9.843654633,0.188995153,2.467096567,-9.915604591,12.27850533,-3.774257898,-1.317382813,-0.669433594,-0.00390625, 
1369,1156784275,0.12613374,0.621627867,-0.085541189,0.768343747,9.467072487,-0.165684387,2.402230978,-9.718017578,11.07847881,-4.62349844,-1.33984375,-0.656738281,-0.033691406, 
1370,1156792608,0.126939088,0.620940149,-0.08590889,0.768726051,9.433944702,-0.394071281,2.139590502,-10.20589161,10.01804924,-4.768680096,-1.303222656,-0.645019531,-0.040039063, 
1371,1156800941,0.127691045,0.620284081,-0.086266704,0.76909101,9.168349266,-0.175882742,1.988312483,-9.644734383,9.605787277,-4.328985214,-1.318359375,-0.632324219,-0.068847656, 
1372,1156809274,0.12844485,0.619572818,-0.086595573,0.769501805,9.316422462,-0.019241072,2.58530879,-9.3635149,10.51819229,-4.481852055,-1.281738281,-0.618164063,-0.072753906, 
1373,1156817607,0.129245326,0.618960917,-0.08705458,0.769808352,9.332701683,-0.273836464,2.229923248,-11.12042141,8.522509575,-4.137185574,-1.302734375,-0.607910156,-0.095214844, 
1374,1156825940,0.129938468,0.618395567,-0.087451093,0.770100951,10.23623085,0.49404785,2.125615835,-9.44023037,7.779543877,-3.643113136,-1.265625,-0.592285156,-0.094238281, 
1375,1156834273,0.130566597,0.617709517,-0.087955721,0.770487726,9.870545387,0.785036862,2.623374462,-10.1729269,9.697820663,-1.691846251,-1.291015625,-0.578613281,-0.116699219, 
1376,1156842606,0.13124986,0.617066026,-0.088589549,0.770814478,10.05363464,0.738800168,2.323032141,-11.97204399,8.466773033,-1.369311571,-1.257324219,-0.565917969,-0.112304688, 
1377,1156850939,0.131956533,0.616389871,-0.089397214,0.771141529,9.955357552,0.528608084,2.051708221,-14.10686588,8.637392044,-0.069850042,-1.276367188,-0.548828125,-0.13671875, 
1378,1156859272,0.132712916,0.615601897,-0.09025459,0.771541297,9.522338867,0.09701322,1.933885098,-15.14272976,10.30728531,0.060359955,-1.250976563,-0.53515625,-0.133789063, 
1379,1156867605,0.13350606,0.614781559,-0.09109731,0.771959424,9.592432022,0.219418734,2.333175659,-15.36063099,10.98091698,-0.346432656,-1.275878906,-0.520507813,-0.16015625, 
1380,1156875938,0.134356067,0.613932252,-0.092065632,0.772372842,9.212751389,-0.550001562,2.228403091,-17.20816231,10.99157143,0.112817928,-1.248046875,-0.504882813,-0.154785156, 
1381,1156884271,0.135165066,0.613110363,-0.092908271,0.772783518,9.644924164,-0.140723601,1.923557997,-15.50632286,10.95555592,-0.526859283,-1.267578125,-0.489257813,-0.184570313, 
1382,1156892604,0.135891229,0.612137616,-0.093787543,0.773320735,9.454482079,0.365820318,2.726789951,-15.29475212,13.35525227,1.063208818,-1.250488281,-0.470703125,-0.184082031, 
1383,1156900937,0.136623666,0.611236155,-0.094810255,0.773779869,9.455669403,0.269392252,2.42719388,-16.85983276,11.77677631,1.992877841,-1.265136719,-0.450683594,-0.214355469, 
1384,1156909270,0.137211502,0.610183835,-0.095899954,0.774372041,9.853853226,0.441533774,2.541208744,-16.42959213,14.09417343,4.520875454,-1.2421875,-0.437011719,-0.210449219, 
1385,1156917603,0.1377621,0.6090855,-0.097120769,0.774986625,9.704556465,0.503002465,2.463824034,-17.60912895,14.56762886,6.142156124,-1.260742188,-0.415039063,-0.2421875, 
1386,1156925936,0.138300285,0.60788846,-0.09845157,0.775662184,9.929418564,0.463239163,2.424422741,-18.77137756,15.81765747,7.413442135,-1.235351563,-0.403320313,-0.240234375, 
1387,1156934269,0.138825715,0.606596291,-0.099867441,0.77639848,9.791827202,0.128301919,2.495109558,-19.68119431,17.24787903,8.53283596,-1.245605469,-0.380371094,-0.270996094, 
1388,1156942602,0.139369965,0.605227113,-0.10128884,0.777185261,10.01328182,-0.200990632,2.407839775,-19.9544754,18.42090988,8.556940079,-1.221191406,-0.359863281,-0.270019531, 
1389,1156950935,0.139929652,0.603783607,-0.102599934,0.778035164,9.897561073,-0.328980297,2.526248693,-18.97857475,20.05861282,7.723274231,-1.229980469,-0.340332031,-0.30078125, 
1390,1156959268,0.140553787,0.602328956,-0.103862986,0.778881907,9.583722115,-0.318425119,1.773174644,-19.01343346,20.25204659,6.621270657,-1.204589844,-0.319824219,-0.293945313, 
1391,1156967601,0.141179994,0.600872397,-0.104983382,0.779743016,10.02838039,-0.203021795,1.758175373,-17.49822044,20.75431633,5.470243931,-1.205078125,-0.303710938,-0.321777344, 
1392,1156975934,0.141783506,0.599254489,-0.106037945,0.780735373,9.775968552,-0.459429294,2.888601065,-16.69557381,23.5868206,5.638658047,-1.180664063,-0.285644531,-0.318359375, 
1393,1156984267,0.142428473,0.597797275,-0.106943965,0.781611025,9.926409721,-0.374727964,2.003468037,-15.33420372,21.32744026,3.526558161,-1.178710938,-0.260253906,-0.33984375, 
1394,1156992600,0.143137425,0.596184433,-0.107646093,0.782616436,10.47923946,0.424667686,2.848118305,-13.75843906,24.48608398,1.62072885,-1.15625,-0.245605469,-0.332519531, 
1395,1157000933,0.144276887,0.594603002,-0.107712813,0.783600509,11.11597157,-0.192214534,2.780113459,-10.44193172,25.93388176,-8.285341263,-1.158203125,-0.230957031,-0.356445313, 
1396,1157009266,0.14649561,0.593112826,-0.105144635,0.784666061,9.899689674,4.801819801,2.791239738,9.447745323,32.37366867,-41.45709991,-1.132324219,-0.221191406,-0.343261719, 
1397,1157017599,0.149810448,0.591595232,-0.10684184,0.784956515,10.87182617,4.900551319,3.582768202,-46.71400452,19.40940285,-19.99370384,-1.12890625,-0.201660156,-0.360351563, 
1398,1157025932,0.150872767,0.589034021,-0.106630541,0.78670615,10.17955589,-3.129364729,2.237097263,-7.769323349,43.10318375,-6.685761929,-1.106933594,-0.187011719,-0.346679688, 
1399,1157034265,0.153327271,0.587386429,-0.106746316,0.787447631,9.6909132,2.409884691,3.347065687,-22.19235992,26.48127747,-22.50854301,-1.106445313,-0.172363281,-0.360839844, 
1400,1157042598,0.154607534,0.58485508,-0.10754019,0.788971722,10.64221478,-1.47040689,2.028590679,-20.74308395,39.15425491,-1.381634116,-1.086425781,-0.160644531,-0.34765625, 
1401,1157050931,0.15621388,0.582605839,-0.107895672,0.790269971,10.15477085,-0.351051718,3.34493947,-18.36499977,35.75518036,-9.330434799,-1.086425781,-0.142089844,-0.359375, 
1402,1157059264,0.157280445,0.579798639,-0.108883046,0.791985691,11.3782053,-2.807368517,3.011452198,-21.46474648,42.94618225,3.310736418,-1.069335938,-0.124511719,-0.350097656, 
1403,1157067597,0.157863066,0.576956868,-0.109567784,0.793848574,10.07579041,-2.790855408,1.855699897,-14.18634224,44.48490143,6.552274704,-1.069824219,-0.105957031,-0.361816406, 
1404,1157075930,0.158366263,0.573935747,-0.109926403,0.795885861,10.99242115,-2.942238092,2.96210885,-10.1032753,48.35651398,5.465513229,-1.056640625,-0.090820313,-0.355957031, 
1405,1157084263,0.158481553,0.57088995,-0.109991424,0.798041642,10.63801289,-2.918823957,2.321472406,-3.723446846,49.67470169,7.702715874,-1.061523438,-0.076660156,-0.364257813, 
1406,1157092596,0.158377841,0.567684114,-0.10975451,0.800378263,10.89623928,-2.571009159,3.336696625,1.25442183,53.12207031,8.348583221,-1.045898438,-0.062011719,-0.352539063, 
1407,1157100929,0.158139423,0.564247906,-0.109257177,0.802919328,11.03761864,-2.650470734,3.725251436,4.960480213,57.67127609,8.614951134,-1.047363281,-0.044921875,-0.368652344, 
1408,1157109262,0.157619819,0.56073904,-0.108553924,0.805570543,10.86141682,-2.223919868,2.612813473,9.449160576,59.30817413,10.43748856,-1.035644531,-0.034667969,-0.357421875, 
1409,1157117595,0.156976506,0.556975126,-0.107632928,0.808425844,11.00340176,-1.464542389,3.420986891,12.53907394,64.03983307,10.98653793,-1.0390625,-0.020019531,-0.372070313, 
1410,1157125928,0.156374514,0.553035676,-0.106532112,0.811387539,11.05897808,-0.860405564,3.328507662,14.01646233,67.21253204,9.601139069,-1.030273438,-0.005371094,-0.364257813, 
1411,1157134261,0.155789182,0.548962772,-0.105364166,0.814412832,10.92214394,-0.050513256,3.117725611,14.43111038,69.39819336,9.274814606,-1.03125,0.0078125,-0.379882813, 
1412,1157142594,0.155323401,0.54465729,-0.104213685,0.817534685,11.25669765,0.193261057,3.691889524,13.00941753,72.82450867,8.5738554,-1.016113281,0.016601563,-0.372558594, 
1413,1157150927,0.154960826,0.540164649,-0.10309796,0.820719421,11.2367363,0.681757867,3.846397877,11.50058174,75.51821136,8.11438942,-1.020019531,0.035644531,-0.389160156, 
1414,1157159260,0.154725358,0.535466492,-0.102014408,0.823971391,11.12257671,0.730050385,3.743976593,9.892567635,78.40686035,7.32070446,-1.007324219,0.043457031,-0.380859375, 
1415,1157167593,0.154565126,0.530525148,-0.100986324,0.827317655,11.47762012,0.513974369,3.399391651,8.282400131,81.88427734,7.450290203,-1.012207031,0.053222656,-0.396484375, 
1416,1157175926,0.154522702,0.525380433,-0.100033008,0.830717385,11.19325161,0.948938787,3.539172888,6.236453056,84.55974579,7.018664837,-1,0.066894531,-0.396484375, 
1417,1157184259,0.154725403,0.519891679,-0.099130295,0.834233701,11.42840862,0.284595102,3.864186525,3.295358896,89.5947876,5.338876724,-1.007324219,0.07421875,-0.413574219, 
1418,1157192592,0.155030936,0.514220774,-0.098198488,0.837794483,11.42613125,-0.359068274,2.398390532,2.58970809,92.17672729,4.267350674,-0.990234375,0.087402344,-0.412109375, 
1419,1157200925,0.155520022,0.508253157,-0.097145416,0.841460109,12.81290054,-1.279474735,3.018205881,2.174461603,96.87202454,1.945416927,-0.994140625,0.094238281,-0.42578125, 
1420,1157209258,0.155799806,0.501920283,-0.095745429,0.845361173,13.69921494,-1.427399874,3.282615662,7.228187084,103.1821136,2.912506819,-0.980957031,0.100097656,-0.422851563, 
1421,1157217591,0.155943632,0.495065004,-0.094413862,0.84951663,14.49106693,-0.751373291,4.079616547,6.543521404,110.7086487,6.219676971,-0.981933594,0.109375,-0.443359375, 
1422,1157225924,0.156308427,0.487668753,-0.092736199,0.853900969,15.15021133,-0.670701027,2.654687881,8.255508423,119.6066132,2.448329449,-0.969726563,0.111816406,-0.444335938, 
1423,1157234257,0.157010525,0.479660153,-0.090758413,0.858508468,15.49132729,0.002122106,2.876401663,8.450184822,129.3792725,-2.237859249,-0.966308594,0.117675781,-0.462402344, 
1424,1157242590,0.158067182,0.470825225,-0.088741861,0.863402188,17.27833557,-0.425564885,4.220872402,5.178304195,141.5508575,-5.054264545,-0.949707031,0.117675781,-0.463867188, 
1425,1157250923,0.159574643,0.461064667,-0.086298719,0.86862421,18.54378891,-0.15191862,2.707835674,5.677479744,156.1426239,-11.30237103,-0.954589844,0.117675781,-0.487792969, 
1426,1157259256,0.161980823,0.44998619,-0.083621733,0.874232411,19.8622036,1.504065752,2.451708078,0.366818756,175.9328613,-21.13217354,-0.935546875,0.117675781,-0.487304688, 
1427,1157267589,0.165379047,0.437182009,-0.080817677,0.880335331,19.98044205,2.884782314,1.651353478,-7.548559666,201.1511078,-30.73474503,-0.928710938,0.11328125,-0.514160156, 
1428,1157275922,0.170020387,0.422994494,-0.077959262,0.88661778,19.2580452,4.460250378,0.200181216,-17.28743935,220.5231171,-44.18972015,-0.906738281,0.106445313,-0.516601563, 
1429,1157284255,0.176279888,0.407785743,-0.075626589,0.892701924,18.80726433,5.614030838,-1.063069582,-35.73537827,232.2900391,-60.20725632,-0.897460938,0.098632813,-0.543945313, 
1430,1157292588,0.183920607,0.39133665,-0.074358314,0.898609936,19.59190369,5.142825603,-1.866168141,-59.72674179,245.459137,-70.34914398,-0.875488281,0.087890625,-0.5546875, 
1431,1157300921,0.192269251,0.373399794,-0.07408347,0.9044981,19.05316353,3.642076969,-0.823487997,-79.60919952,261.8794556,-72.26354218,-0.865234375,0.08203125,-0.58984375, 
1432,1157309254,0.200907111,0.353809625,-0.075293615,0.910377026,18.14864349,1.40839684,2.638183355,-103.9445953,278.8791199,-66.58144379,-0.842285156,0.072753906,-0.597167969, 
1433,1157317587,0.208370924,0.332900763,-0.077134378,0.916411161,16.09414864,-4.79196167,9.409819603,-109.6151199,293.0771484,-47.01531219,-0.823730469,0.064941406,-0.636230469, 
1434,1157325920,0.212381512,0.313000411,-0.075997315,0.9225775,16.20796967,-4.856122971,8.020365715,-53.26600266,285.9804382,-17.8221817,-0.801269531,0.056640625,-0.64453125, 
1435,1157334253,0.212088525,0.293832868,-0.07249137,0.929207027,16.00601578,1.295441031,3.506034374,-2.037704229,280.9552612,27.17621803,-0.783691406,0.047363281,-0.676269531, 
1436,1157342586,0.209710374,0.274998605,-0.069980405,0.935681701,11.92739105,4.355511665,0.307202995,-5.519153118,271.2453308,57.04089355,-0.767578125,0.034179688,-0.685058594, 
1437,1157350919,0.207090646,0.257134885,-0.068885379,0.941408515,9.469538689,3.033979416,-1.272127748,-20.73728943,251.454422,62.43080521,-0.75,0.03125,-0.713867188, 
1438,1157359252,0.203725129,0.241194591,-0.067158528,0.946473062,7.228623867,0.414087445,-2.231408358,-5.074555874,225.4841461,66.14331055,-0.736816406,0.018066406,-0.711914063, 
1439,1157367585,0.199230254,0.228632942,-0.063053213,0.950820088,4.54698801,1.478618503,-2.878103256,38.43839645,184.5614624,67.82257843,-0.724609375,0.012207031,-0.741210938, 
1440,1157375918,0.194962025,0.219922036,-0.05801031,0.954074919,3.145354986,6.350566387,-3.112263203,59.58407211,133.7408447,55.58099365,-0.71875,-0.004882813,-0.733886719, 
1441,1157384251,0.193030477,0.214024305,-0.056337185,0.955907404,1.472835898,7.395700932,-2.494617224,14.71549797,85.15776825,29.05304337,-0.711425781,-0.014648438,-0.753417969, 
1442,1157392584,0.19267343,0.21107547,-0.057729594,0.956551909,1.345619559,4.888153553,-2.331244946,-23.32710457,36.18796539,11.9371624,-0.714355469,-0.0234375,-0.746582031, 
1443,1157400917,0.192857131,0.211265832,-0.060837407,0.956280231,2.702926636,1.268537879,-3.093229532,-39.85136795,-12.08859348,4.886255741,-0.716308594,-0.028808594,-0.763671875, 
1444,1157409250,0.191769317,0.213495672,-0.063463137,0.955833077,5.610477448,-1.015917659,-4.604341507,-24.58805275,-38.9948082,18.04384613,-0.727539063,-0.037597656,-0.754882813, 
1445,1157417583,0.189025879,0.216255859,-0.064777382,0.955671012,5.627230167,-0.275720894,-4.114438057,-0.808310807,-43.3254509,36.23519516,-0.737304688,-0.040527344,-0.768554688, 
1446,1157425916,0.186485782,0.219385922,-0.065509394,0.955406487,4.686458111,-0.497940123,-3.250370502,7.081715107,-46.57532501,31.24056816,-0.745605469,-0.048339844,-0.757324219, 
1447,1157434249,0.18508859,0.223016784,-0.065215684,0.954857528,3.621409416,-0.657959819,-2.784294367,18.16215324,-50.57378769,11.94538307,-0.755859375,-0.057617188,-0.7734375, 
1448,1157442582,0.184213907,0.22767064,-0.064451903,0.953979731,2.228642702,0.673177183,-2.407193661,25.01625443,-63.11573029,1.896319032,-0.766113281,-0.069824219,-0.759277344, 
1449,1157450915,0.183381796,0.233636022,-0.064074196,0.95272249,1.878619432,0.45612663,-2.3573277,22.83093643,-82.68421936,0.414799601,-0.777832031,-0.079589844,-0.772949219, 
1450,1157459248,0.182344303,0.240758002,-0.063330345,0.951196909,2.037474155,-0.221769422,-2.510284662,30.93942451,-97.71652222,0.229031801,-0.7890625,-0.08984375,-0.756835938, 
1451,1157467581,0.181127638,0.248845175,-0.062001389,0.949433982,1.76309073,0.701454103,-2.163935184,41.42967224,-110.0578613,-0.79638195,-0.805175781,-0.104980469,-0.766601563, 
1452,1157475914,0.18003653,0.257976323,-0.060793247,0.947280049,1.135860085,1.56483376,-1.80811429,41.65876007,-124.9780807,-3.892847061,-0.818847656,-0.118652344,-0.749023438, 
1453,1157484247,0.179095045,0.268387944,-0.060145997,0.944603503,0.899260402,1.459644914,-1.577728868,36.5843277,-145.0192413,-6.211228371,-0.837402344,-0.133300781,-0.756835938, 
