PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
1868,1226348159,0.997698188,0.027305471,0.057565667,-0.023255466,13.44423962,-2.477665424,4.703876972,35.58836365,-78.77166748,33.27363968,0.790283203,0.759521484,0.039306641, 
1869,1226356492,0.997822404,0.031032482,0.053800382,-0.022243967,-2.307492018,-5.006742954,-0.457429141,50.85829163,-49.52937698,18.0438652,0.805664063,0.760742188,0.057128906, 
1870,1226364825,0.997887611,0.035127912,0.05040542,-0.021155151,-39.04214478,-4.672619343,15.82505417,56.02527237,-44.77937698,19.24295425,0.813964844,0.772705078,-0.003173828, 
1871,1226373158,0.998210669,0.043741111,0.036849733,-0.017506696,-20.71338654,13.54281616,44.35619354,118.8699875,-181.2685699,62.43331909,0.83203125,0.766357422,0.003417969, 
1872,1226381491,0.997972131,0.054155402,0.029199155,-0.016382029,0.525612414,1.890081763,13.96378708,143.999527,-101.5819244,25.06352806,0.831542969,0.766113281,-0.077880859, 
1873,1226389824,0.997883081,0.060379874,0.021717999,-0.01067682,19.69108582,-6.932048798,-2.139388323,84.2787323,-96.54177094,86.11624146,0.850585938,0.760253906,-0.073730469, 
1874,1226398157,0.997659802,0.066772684,0.013526331,-0.005942428,22.5531826,-5.612891674,-1.579731584,87.32421875,-107.338974,73.45065308,0.862548828,0.756591797,-0.153564453, 
1875,1226406490,0.997452497,0.071308881,0.002334495,-0.000114825,11.19576836,3.749128819,9.839085579,61.689785,-147.2406311,90.80828857,0.893066406,0.751708984,-0.165039063, 
1876,1226414823,0.997255445,0.07317283,-0.009261555,0.006592184,-3.304909468,10.4447155,20.29698944,25.18792534,-152.3387909,103.2342758,0.896972656,0.748291016,-0.250488281, 
1877,1226423156,0.996842325,0.075831525,-0.019335177,0.013525087,-6.218348503,11.22232437,21.34384537,36.31174088,-130.749527,104.6466904,0.924316406,0.743896484,-0.257324219, 
1878,1226431489,0.9961375,0.080668837,-0.028945904,0.019148814,-4.167593479,10.69793987,11.58078671,66.37796021,-126.834671,85.76397705,0.914306641,0.734130859,-0.328125, 
1879,1226439822,0.995273054,0.085762069,-0.039653774,0.022492675,1.341949821,14.27065468,8.886238098,68.64004517,-143.9917297,55.62942886,0.923339844,0.724609375,-0.328613281, 
1880,1226448155,0.994710982,0.086312249,-0.050302889,0.023911418,4.337575436,12.3004694,16.55083466,5.29685688,-144.4187775,31.65525627,0.897949219,0.717285156,-0.397460938, 
1881,1226456488,0.994167745,0.085429631,-0.060811512,0.025220644,2.529603481,-0.044804625,18.51199341,-14.68048286,-141.6291962,30.93928146,0.896484375,0.716308594,-0.385742188, 
1882,1226464821,0.993253648,0.087921582,-0.070107713,0.028353333,3.654261827,-9.292000771,14.50783348,34.16223145,-124.9056931,51.78681183,0.865478516,0.708984375,-0.44921875, 
1883,1226473154,0.991935968,0.094892211,-0.078149654,0.030871652,3.49469018,-5.718056679,9.652832985,95.3719101,-110.1209564,37.69451523,0.869873047,0.704101563,-0.460449219, 
1884,1226481487,0.990379095,0.102331311,-0.086355589,0.034959868,1.528592706,3.80533576,10.70261955,104.0414963,-111.2973328,58.94643784,0.844238281,0.687988281,-0.542236328, 
1885,1226489820,0.988855779,0.108518772,-0.094789125,0.037478864,0.804877877,9.953130722,10.97292137,84.72555542,-115.4152985,39.3105278,0.850341797,0.674072266,-0.553466797, 
1886,1226498153,0.987629056,0.11093878,-0.103519179,0.039586548,2.540709257,7.621848106,10.66940784,32.6114006,-118.2799301,38.97002411,0.811035156,0.659912109,-0.619628906, 
1887,1226506486,0.986473262,0.112280309,-0.111935243,0.041667294,4.730061054,0.806578755,10.78966618,17.70185471,-112.8291016,39.58304596,0.805175781,0.657226563,-0.617919922, 
1888,1226514819,0.985256791,0.115279108,-0.118884511,0.042994346,4.491084099,-1.289012909,10.86849022,40.24399185,-95.67760468,24.61776733,0.763427734,0.646972656,-0.670166016, 
1889,1226523152,0.984176099,0.119480968,-0.123318188,0.043773368,4.536492348,3.471253157,11.54730606,56.62012482,-62.39949036,11.12390995,0.7578125,0.644775391,-0.662109375, 
1890,1226531485,0.983459234,0.121547267,-0.126540989,0.044978499,2.772335052,6.151767731,8.949957848,28.87004852,-43.96093369,18.3358593,0.719482422,0.634033203,-0.702880859, 
1891,1226539818,0.983082414,0.121330835,-0.129238397,0.046119697,3.848125935,5.326099873,10.23013783,-2.638091326,-34.39487457,20.31072426,0.718505859,0.640136719,-0.68359375, 
1892,1226548151,0.982881665,0.120557405,-0.131065309,0.047257207,3.564013004,2.297112942,10.6995821,-9.633164406,-22.52986526,19.73167419,0.688964844,0.637939453,-0.708984375, 
1893,1226556484,0.982647598,0.120653667,-0.132521927,0.047812987,3.911113024,1.879753351,10.36122131,1.057983518,-18.54573631,9.679660797,0.691650391,0.643798828,-0.681396484, 
1894,1226564817,0.982562125,0.120446198,-0.133231819,0.048118718,3.775737047,3.388302565,10.68017578,-2.946969032,-8.967493057,5.547160625,0.658203125,0.642822266,-0.700927734, 
1895,1226573150,0.982510924,0.119854048,-0.133966565,0.048601482,1.28759861,2.832651138,9.756651878,-8.19599247,-8.122197151,8.629346848,0.66796875,0.650878906,-0.672607422, 
1896,1226581483,0.982533991,0.118658319,-0.134749025,0.048905335,4.316724777,4.080932617,9.522961617,-16.53302193,-9.092980385,7.387110233,0.637451172,0.652099609,-0.693847656, 
1897,1226589816,0.982724607,0.116356246,-0.135073423,0.04970526,2.270454645,2.05277276,9.395062447,-30.83249855,-0.473249078,15.24938583,0.650390625,0.661621094,-0.667480469, 
1898,1226598149,0.982790351,0.114995867,-0.135729432,0.04978437,1.915124416,1.419129133,8.790928841,-19.16711235,-7.55084753,4.404637814,0.624023438,0.665039063,-0.690185547, 
1899,1226606482,0.982884645,0.11337129,-0.136285931,0.050127905,3.642223835,2.81312418,9.148351669,-22.53124046,-4.983789921,8.273824692,0.635986328,0.673095703,-0.665283203, 
1900,1226614815,0.983006716,0.111647509,-0.136610821,0.050718226,1.887997031,0.906066656,9.176719666,-22.98235893,-1.917585254,11.43559742,0.612792969,0.676025391,-0.690673828, 
1901,1226623148,0.98300463,0.111028686,-0.137094155,0.050807644,2.230041742,1.083278418,8.651456833,-9.215157509,-5.262726784,2.90433383,0.627197266,0.685791016,-0.664306641, 
1902,1226631481,0.983025372,0.110516436,-0.137289464,0.050996639,3.657099962,2.084453583,9.144903183,-7.112457752,-1.818995118,3.608085155,0.602539063,0.684814453,-0.693115234, 
1903,1226639814,0.983028293,0.110340342,-0.137297869,0.051298115,2.059729576,1.255781412,9.674736977,-2.494441986,1.168969631,4.209737778,0.610351563,0.691162109,-0.669433594, 
1904,1226648147,0.983026266,0.110306703,-0.137341246,0.051292963,2.638540745,2.601939678,9.715992928,-0.868271291,-0.43769604,-0.135652989,0.588867188,0.690917969,-0.694091797, 
1905,1226656480,0.983054817,0.109826706,-0.137380987,0.051667601,2.73458457,2.179728985,9.479148865,-6.51984787,1.117587566,5.79848671,0.600830078,0.696777344,-0.676757813, 
1906,1226664813,0.983109057,0.109616525,-0.137184441,0.051603131,3.968402147,2.058314562,9.091403961,-3.280748129,2.947852612,-1.006613851,0.577636719,0.693847656,-0.700195313, 
1907,1226673146,0.983221531,0.108943328,-0.136847734,0.051780567,1.726063251,1.812752843,8.924049377,-9.366511345,6.197940826,2.871291876,0.588134766,0.698974609,-0.686279297, 
1908,1226681479,0.983263493,0.10884662,-0.136761978,0.051412553,1.990186572,2.328554392,8.366045952,-2.37823081,0.891439497,-5.148846149,0.563964844,0.698242188,-0.708007813, 
1909,1226689812,0.9834041,0.107942618,-0.136390671,0.051615264,2.973968506,2.610436916,8.989362717,-12.45686817,6.91437149,3.573582888,0.571777344,0.700683594,-0.689697266, 
1910,1226698145,0.983501017,0.107707158,-0.135942742,0.051443025,1.608692646,1.086002827,9.208947182,-3.70930028,6.287207127,-2.818334818,0.551269531,0.702880859,-0.719726563, 
1911,1226706478,0.983625531,0.107250094,-0.135607108,0.050901189,4.103583336,3.659054518,9.265722275,-7.812777519,4.976705074,-7.264428139,0.561035156,0.705566406,-0.705566406, 
1912,1226714811,0.983812332,0.106065266,-0.135053217,0.05124525,2.806889057,1.24636507,9.648950577,-15.64845753,9.31319809,5.719186306,0.541259766,0.702392578,-0.735595703, 
1913,1226723144,0.98392272,0.105972975,-0.134452507,0.050895773,2.412833452,1.238049269,9.352274895,-2.31001997,8.568973541,-5.714203358,0.552734375,0.703369141,-0.726074219, 
1914,1226731477,0.984055996,0.105497211,-0.133875772,0.050829314,3.550925493,2.669872761,9.012295723,-6.726606846,8.421923637,-1.15020752,0.528076172,0.702392578,-0.750732422, 
1915,1226739810,0.984174252,0.105064459,-0.133295506,0.050954852,2.436908245,1.245128751,8.972894669,-6.056025505,9.231306076,1.365764022,0.538085938,0.702880859,-0.738769531, 
1916,1226748143,0.98426491,0.10488037,-0.132851169,0.050745361,2.335268497,2.28024435,8.846941948,-3.071352005,6.142562866,-3.39964962,0.517089844,0.698242188,-0.776123047, 
1917,1226756476,0.984330535,0.104380876,-0.132709771,0.050873574,2.68352294,2.289860725,8.617733002,-7.186791897,3.244183779,2.192642689,0.520263672,0.697509766,-0.763183594, 
1918,1226764809,0.984349966,0.10395775,-0.132890522,0.050891358,2.495141029,1.505676746,9.138890266,-6.225257874,-1.953136563,1.061722875,0.496582031,0.689453125,-0.803222656, 
1919,1226773142,0.984328687,0.103452764,-0.133479089,0.050790671,2.629880667,2.189077377,9.121372223,-8.069228172,-7.122166634,0.212226763,0.492919922,0.69140625,-0.796386719, 
1920,1226781475,0.984286964,0.102700666,-0.134386256,0.050735384,1.804039478,1.887228727,9.073839188,-11.23261166,-11.77353382,1.755766511,0.461669922,0.683349609,-0.829589844, 
1921,1226789808,0.984206259,0.101980977,-0.135603562,0.050510272,2.675568819,2.141490936,9.454714775,-11.55691624,-15.77032948,-0.141288176,0.454833984,0.6796875,-0.823974609, 
1922,1226798141,0.984146118,0.101075664,-0.136758104,0.050390728,2.470022917,1.646263242,9.678308487,-13.56996441,-15.14167881,1.534715772,0.414550781,0.671386719,-0.865234375, 
1923,1226806474,0.984027863,0.100409642,-0.138249531,0.049960315,2.586599588,2.219323635,9.364678383,-11.35838318,-19.88149834,-2.613063097,0.392089844,0.66796875,-0.854736328, 
1924,1226814807,0.983933747,0.099512756,-0.139682814,0.049620301,3.257171154,2.209599257,9.499238014,-14.01386261,-19.29065323,-1.048698664,0.345703125,0.65625,-0.887207031, 
1925,1226823140,0.983897328,0.098638676,-0.14071095,0.049181111,3.074947834,1.786143303,9.35508728,-13.99008942,-13.3303194,-3.032572746,0.321289063,0.651855469,-0.871582031, 
1926,1226831473,0.983871162,0.097749412,-0.141669869,0.048725244,2.822175026,2.060745478,8.846301079,-13.90338516,-12.90645409,-3.326367855,0.267089844,0.638183594,-0.896728516, 
1927,1226839806,0.983816266,0.096892424,-0.142801106,0.048238814,2.590793133,1.497757673,8.900213242,-13.8909893,-14.83351612,-3.53986311,0.239501953,0.635986328,-0.862548828, 
1928,1226848139,0.983727992,0.096284106,-0.143990278,0.047717646,2.951265335,1.615231872,9.063392639,-10.30132961,-16.41532326,-4.409005165,0.184082031,0.621826172,-0.872802734, 
1929,1226856472,0.983681321,0.095622547,-0.144922107,0.047189824,3.051495314,1.939988256,9.07153511,-11.21286488,-12.31184196,-4.762532711,0.163085938,0.616943359,-0.834716797, 
1930,1226864805,0.98361659,0.095195316,-0.145801947,0.046689045,2.548772335,1.730062485,9.364889145,-7.639242172,-12.27646923,-4.921007633,0.120849609,0.604736328,-0.829833984, 
1931,1226873138,0.983572006,0.094778657,-0.146530345,0.046191912,3.770349503,2.018355846,9.448923111,-7.709116936,-9.67411232,-5.095952511,0.108154297,0.598388672,-0.793701172, 
1932,1226881471,0.983581126,0.094291314,-0.146952882,0.045650855,3.090536594,1.719565511,9.293058395,-8.338048935,-5.956693649,-5.987738132,0.075683594,0.590332031,-0.787353516, 
1933,1226889804,0.983567953,0.093929216,-0.147441149,0.045103393,3.118617058,1.962905407,9.11638546,-6.962974072,-6.465135574,-6.228869915,0.077148438,0.583007813,-0.738769531, 
1934,1226898137,0.983600199,0.093393952,-0.147734672,0.044546571,2.887848139,1.460422635,9.110379219,-8.969491005,-4.154962063,-6.2827878,0.051757813,0.5703125,-0.738037109, 
1935,1226906470,0.983590901,0.093044877,-0.148174047,0.044020891,2.982850313,1.57415235,8.92814064,-6.713543892,-5.776062489,-6.010919094,0.062011719,0.568115234,-0.697509766, 
1936,1226914803,0.983615935,0.092693552,-0.148396149,0.043450374,3.161452532,1.551621437,8.755292892,-6.456605434,-3.332795858,-6.928803921,0.041259766,0.553710938,-0.703125, 
1937,1226923136,0.983658195,0.092308588,-0.148705035,0.042240679,2.248586178,3.861911535,9.402553558,-8.579950333,-4.75922823,-15.39190292,0.059570313,0.548339844,-0.674560547, 
1938,1226931469,0.983727396,0.091492198,-0.149151564,0.040807791,2.901597738,-2.029981852,9.345680237,-14.69645691,-7.108210087,-17.38280296,0.035644531,0.534179688,-0.685546875, 
1939,1226939802,0.983703792,0.091840379,-0.149446666,0.039490342,3.451220274,2.719077349,9.2348423,1.196223497,-5.252687454,-18.32637596,0.053222656,0.529296875,-0.653808594, 
1940,1226948135,0.983740628,0.091552421,-0.149661765,0.038414948,3.322932482,1.184491992,9.170842171,-6.644641399,-3.9007411,-13.9005661,0.032714844,0.512207031,-0.66796875, 
1941,1226956468,0.983744681,0.091720998,-0.149779022,0.037441403,4.252414703,1.486100554,8.909846306,-0.453295231,-2.25489831,-13.54893398,0.048095703,0.505371094,-0.647216797, 
1942,1226964801,0.983754158,0.091835216,-0.149813384,0.036769029,2.464450359,1.593654752,9.327320099,-0.245717421,-1.216420293,-9.488462448,0.030029297,0.48828125,-0.664794922, 
1943,1226973134,0.983692586,0.092196792,-0.150067106,0.03647472,3.900273323,2.476351738,9.0850811,3.573838949,-3.472239733,-4.554441452,0.044433594,0.479736328,-0.649414063, 
1944,1226981467,0.983699262,0.092279151,-0.149980441,0.03644285,3.23988843,1.668943167,8.781887054,0.707247496,1.241304159,-0.911303282,0.016113281,0.457763672,-0.669189453, 
1945,1226989800,0.983652711,0.092573836,-0.150024757,0.03676923,2.584401608,1.819837093,8.950884819,4.035510063,0.212431684,3.710952282,0.029052734,0.447509766,-0.657958984, 
1946,1226998133,0.983573914,0.092984848,-0.150147438,0.037333861,3.670001984,1.81765306,8.922348022,6.385821342,-1.174797058,6.78932333,-0.001953125,0.425292969,-0.676757813, 
1947,1227006466,0.983547866,0.093277998,-0.149981946,0.037949257,2.746687412,1.523218751,9.252937317,4.692976475,3.459779501,7.336032867,0.008789063,0.410888672,-0.664794922, 
1948,1227014799,0.983477771,0.093694247,-0.149979278,0.03874407,2.320408106,1.828998923,9.220509529,6.983837128,0.829914153,9.729019165,-0.032470703,0.387695313,-0.673339844, 
1949,1227023132,0.983400464,0.094190314,-0.149967164,0.039541133,3.020192385,1.341905475,9.459299088,7.800162315,1.405593991,9.595541,-0.027587891,0.374267578,-0.657470703, 
1950,1227031465,0.983320057,0.094784752,-0.149903387,0.040356703,3.569439411,1.470551491,9.282248497,9.483838081,1.567578435,9.568442345,-0.067871094,0.354248047,-0.664794922, 
1951,1227039798,0.9832865,0.095216669,-0.149636447,0.041137923,3.2043643,1.820600867,8.935040474,6.990573406,4.954190254,9.163505554,-0.064941406,0.340820313,-0.642333984, 
1952,1227048131,0.983199835,0.095794499,-0.149585858,0.042041279,2.487043619,1.269264579,8.031636238,9.437347412,1.497062445,10.81303692,-0.102050781,0.321044922,-0.637207031, 
1953,1227056464,0.983159363,0.096257076,-0.149295285,0.042955875,2.843045235,0.748542964,8.146072388,7.70559597,5.418218136,10.86334419,-0.1015625,0.304931641,-0.616699219, 
1954,1227064797,0.983059466,0.096997447,-0.149164751,0.04401695,1.072585821,2.13386941,10.94223785,12.02141666,2.662715673,12.51551533,-0.134033203,0.286376953,-0.602783203, 
1955,1227073130,0.982873678,0.097903252,-0.149423242,0.045264591,4.566554546,2.577494383,9.940397263,14.25065231,-2.126750708,15.26628208,-0.123291016,0.27734375,-0.576171875, 
1956,1227081463,0.982856154,0.098262139,-0.148934737,0.046461571,3.928005219,0.903446198,8.401776314,7.261291981,8.091244698,14.59836292,-0.148925781,0.256591797,-0.554931641, 
1957,1227089796,0.982712805,0.098967768,-0.148964137,0.047879077,0.71214056,0.730583727,8.833823204,11.97249603,1.400932789,17.64866447,-0.131835938,0.246337891,-0.5234375, 
1958,1227098129,0.982482016,0.099797942,-0.149466097,0.049304672,4.209662914,3.164852142,10.76388836,13.74648476,-5.725474834,18.2039032,-0.150146484,0.229736328,-0.511962891, 
1959,1227106462,0.982364595,0.099923849,-0.149686947,0.050701339,4.492182732,1.678636909,9.636529922,3.952545881,-0.771936357,18.79517746,-0.131591797,0.219238281,-0.486083984, 
1960,1227114795,0.982233346,0.099905901,-0.150140941,0.051923659,3.275817156,1.644234896,8.642767906,1.760428429,-4.575215816,17.06934547,-0.143554688,0.206542969,-0.473144531, 
1961,1227123128,0.982071519,0.099712059,-0.151003376,0.052848745,3.329923868,1.460160375,9.819329262,-1.732573032,-9.94429493,13.99839973,-0.1171875,0.194091797,-0.446289063, 
1962,1227131461,0.981887698,0.099367775,-0.152272552,0.053268515,3.046871662,1.247242928,10.24432373,-4.824339867,-16.56009293,8.060993195,-0.127685547,0.181884766,-0.436767578, 
1963,1227139794,0.981648505,0.098908529,-0.154234245,0.052884497,2.789533615,1.266404033,9.563969612,-8.739354134,-26.54520798,-1.557628632,-0.111083984,0.171386719,-0.416992188, 
1964,1227148127,0.981380045,0.098120183,-0.156894833,0.051492754,0.85691601,1.810839176,10.04168129,-15.53985023,-37.66907883,-13.49713707,-0.116943359,0.155517578,-0.404785156, 
1965,1227156460,0.980825186,0.097568884,-0.161510959,0.048767924,-1.799792647,2.280672789,10.33046913,-16.45942497,-66.15634918,-29.15295219,-0.103027344,0.144042969,-0.384277344, 
1966,1227164793,0.979446828,0.098635525,-0.170156166,0.044764347,-3.143602848,1.037506104,10.87114525,1.1692698,-125.6199799,-44.04193497,-0.117919922,0.130371094,-0.375488281, 
1967,1227173126,0.976547182,0.102581367,-0.185139388,0.039470285,6.032853603,-1.36480093,8.323812485,34.84667206,-217.6303864,-58.60337067,-0.115234375,0.111328125,-0.354980469, 
1968,1227181459,0.97143501,0.107122339,-0.209198549,0.032812461,-13.80985832,-3.383009434,22.23232841,37.81063843,-347.8641663,-64.45839691,-0.147216797,0.092041016,-0.347900391, 
1969,1227189792,0.958666325,0.124431752,-0.253703833,0.033343568,-13.14049053,-1.134081841,17.11057472,230.976593,-637.9967651,28.47319603,-0.173339844,0.070800781,-0.311035156, 
1970,1227198125,0.941532493,0.13861616,-0.305179536,0.034197979,0.235374629,12.64425373,12.54597473,195.4175262,-743.6814575,57.54848862,-0.239501953,0.046142578,-0.286132813, 
1971,1227206458,0.919988036,0.145812333,-0.36207971,0.035512015,-1.634040356,10.04842472,14.18082714,112.5300827,-828.1727905,105.3399734,-0.284667969,0.035400391,-0.235351563, 
